name	ID	manual	auto	checked	blacklisted	is_obsolete
positive regulation of hormone secretion	GO_0046887	1	0	1	0	0
positive regulation of growth hormone secretion	GO_0060124	1	0	1	0	0
positive regulation of growth hormone receptor signaling pathway	GO_0060399	1	0	1	0	0
positive regulation of follicle-stimulating hormone secretion	GO_0046881	1	0	1	0	0
positive regulation of corticotropin-releasing hormone secretion	GO_0051466	1	0	1	0	0
positive regulation of corticotropin-releasing hormone receptor activity	GO_1900012	1	0	1	0	0
positive regulation of corticosteroid hormone secretion	GO_2000848	1	0	1	0	0
positive regulation by organism of hormone or growth regulator levels in other organism involved in symbiotic interaction	GO_0052513	1	0	1	0	0
peptide hormone secretion	GO_0030072	1	0	1	0	0
parathyroid hormone secretion	GO_0035898	1	0	1	0	0
negative regulation of thyroid-stimulating hormone secretion	GO_2000613	1	0	1	0	0
negative regulation of thyroid hormone mediated signaling pathway	GO_0002156	1	0	1	0	0
negative regulation of steroid hormone secretion	GO_2000832	1	0	1	0	0
negative regulation of peptide hormone secretion	GO_0090278	1	0	1	0	0
negative regulation of parathyroid hormone secretion	GO_2000829	1	0	1	0	0
negative regulation of luteinizing hormone secretion	GO_0033685	1	0	1	0	0
negative regulation of juvenile hormone secretion	GO_0045972	1	0	1	0	0
negative regulation of intracellular steroid hormone receptor signaling pathway	GO_0033144	1	0	1	0	0
negative regulation of hormone secretion	GO_0046888	1	0	1	0	0
negative regulation of growth hormone secretion	GO_0060125	1	0	1	0	0
negative regulation of growth hormone receptor signaling pathway	GO_0060400	1	0	1	0	0
negative regulation of follicle-stimulating hormone secretion	GO_0046882	1	0	1	0	0
negative regulation of estrone secretion	GO_2000868	1	0	1	0	0
negative regulation of estrogen secretion	GO_2000862	1	0	1	0	0
negative regulation of estrogen receptor binding	GO_0071899	1	0	1	0	0
negative regulation of estradiol secretion	GO_2000865	1	0	1	0	0
negative regulation of corticotropin-releasing hormone secretion	GO_0051465	1	0	1	0	0
negative regulation of corticotropin-releasing hormone receptor activity	GO_1900011	1	0	1	0	0
negative regulation of corticosteroid hormone secretion	GO_2000847	1	0	1	0	0
modulation by organism of hormone or growth regulator levels in other organism involved in symbiotic interaction	GO_0052186	1	0	1	0	0
melanocyte-stimulating hormone secretion	GO_0036160	1	0	1	0	0
luteinizing hormone signaling pathway	GO_0042700	1	0	1	0	0
luteinizing hormone secretion	GO_0032275	1	0	1	0	0
juvenile hormone secretion	GO_0045443	1	0	1	0	0
juvenile hormone mediated signaling pathway	GO_0035626	1	0	1	0	0
juvenile hormone binding	GO_0006717	1	0	1	1	1
intracellular steroid hormone receptor signaling pathway	GO_0030518	1	0	1	0	0
hormone-mediated signaling pathway	GO_0009755	1	0	1	0	0
hormone transport	GO_0009914	1	0	1	0	0
hormone secretion	GO_0046879	1	0	1	0	0
growth hormone secretion	GO_0030252	1	0	1	0	0
growth hormone receptor signaling pathway	GO_0060396	1	0	1	0	0
gonadotrophin-releasing hormone neuronal migration to the hypothalamus	GO_0021828	1	0	1	0	0
follicle-stimulating hormone signaling pathway	GO_0042699	1	0	1	0	0
follicle-stimulating hormone secretion	GO_0046884	1	0	1	0	0
endocrine hormone secretion	GO_0060986	1	0	1	0	0
detection of steroid hormone stimulus	GO_0051467	1	0	1	0	0
detection of hormone stimulus	GO_0009720	1	0	1	0	0
detection of glucocorticoid hormone stimulus	GO_0051468	1	0	1	0	0
corticotropin-releasing hormone secretion	GO_0043396	1	0	1	0	0
corticotropin hormone secreting cell differentiation	GO_0060128	1	0	1	0	0
corticotropin hormone secreting cell development	GO_0060131	1	0	1	0	0
corticosteroid hormone secretion	GO_0035930	1	0	1	0	0
cellular response to thyroid hormone stimulus	GO_0097067	1	0	1	0	0
cellular response to steroid hormone stimulus	GO_0071383	1	0	1	0	0
cellular response to peptide hormone stimulus	GO_0071375	1	0	1	0	0
cellular response to parathyroid hormone stimulus	GO_0071374	1	0	1	0	0
cellular response to luteinizing hormone stimulus	GO_0071373	1	0	1	0	0
cellular response to hormone stimulus	GO_0032870	1	0	1	0	0
cellular response to growth hormone stimulus	GO_0071378	1	0	1	0	0
cellular response to gonadotropin-releasing hormone	GO_0097211	1	0	1	0	0
cellular response to follicle-stimulating hormone stimulus	GO_0071372	1	0	1	0	0
cellular response to corticotropin-releasing hormone stimulus	GO_0071376	1	0	1	0	0
androstenedione secretion	GO_0035941	1	0	1	0	0
androgen secretion	GO_0035935	1	0	1	0	0
androgen receptor signaling pathway	GO_0030521	1	0	1	0	0
aldosterone secretion	GO_0035932	1	0	1	0	0
activation of prostate induction by androgen receptor signaling pathway	GO_0060520	1	0	1	0	0
JAK-STAT cascade involved in growth hormone signaling pathway	GO_0060397	1	0	1	0	0
zeatin metabolic process	GO_0033397	0	1	0	0	0
zeatin biosynthetic process	GO_0033398	0	1	0	0	0
tryptophan-independent indoleacetic acid biosynthetic process	GO_0009849	0	1	0	0	0
tryptophan catabolic process to indole-3-acetate	GO_0019440	0	1	0	0	0
trans-zeatin metabolic process	GO_0033400	0	1	0	0	0
trans-zeatin biosynthetic process	GO_0033466	0	1	0	0	0
thyroid hormone metabolic process	GO_0042403	0	1	0	0	0
thyroid hormone generation	GO_0006590	0	1	0	0	0
thyroid hormone catabolic process	GO_0042404	0	1	0	0	0
testosterone biosynthetic process	GO_0061370	0	1	0	0	0
retinyl-palmitate esterase activity	GO_0050253	0	1	0	0	0
retinol metabolic process	GO_0042572	0	1	0	0	0
retinol O-fatty-acyltransferase activity	GO_0050252	0	1	0	0	0
retinoic acid metabolic process in spinal cord anterior-posterior patterning	GO_0021911	0	1	0	0	0
retinoic acid metabolic process	GO_0042573	0	1	0	0	0
retinoic acid catabolic process	GO_0034653	0	1	0	0	0
retinoic acid biosynthetic process	GO_0002138	0	1	0	0	0
regulation of testosterone biosynthetic process	GO_2000224	0	1	0	0	0
regulation of retinoic acid biosynthetic process	GO_1900052	0	1	0	0	0
regulation of progesterone biosynthetic process	GO_2000182	0	1	0	0	0
regulation of indoleacetic acid biosynthetic process via tryptophan	GO_1901996	0	1	0	0	0
regulation of glucocorticoid metabolic process	GO_0031943	0	1	0	0	0
regulation of glucocorticoid catabolic process	GO_0031949	0	1	0	0	0
regulation of glucocorticoid biosynthetic process	GO_0031946	0	1	0	0	0
regulation of cortisol biosynthetic process	GO_2000064	0	1	0	0	0
regulation of brassinosteroid biosynthetic process	GO_0010422	0	1	0	0	0
regulation of auxin metabolic process	GO_0090354	0	1	0	0	0
regulation of auxin biosynthetic process	GO_0010600	0	1	0	0	0
regulation of aldosterone metabolic process	GO_0032344	0	1	0	0	0
regulation of aldosterone biosynthetic process	GO_0032347	0	1	0	0	0
progesterone metabolic process	GO_0042448	0	1	0	0	0
progesterone catabolic process	GO_0006709	0	1	0	0	0
progesterone biosynthetic process	GO_0006701	0	1	0	0	0
positive regulation of retinoic acid biosynthetic process	GO_1900054	0	1	0	0	0
positive regulation of progesterone biosynthetic process	GO_2000184	0	1	0	0	0
positive regulation of glucocorticoid metabolic process	GO_0031945	0	1	0	0	0
positive regulation of glucocorticoid catabolic process	GO_0031951	0	1	0	0	0
positive regulation of glucocorticoid biosynthetic process	GO_0031948	0	1	0	0	0
positive regulation of ecdysteroid metabolic process	GO_0045966	0	1	0	0	0
positive regulation of ecdysteroid biosynthetic process	GO_0045998	0	1	0	0	0
positive regulation of cortisol biosynthetic process	GO_2000066	0	1	0	0	0
positive regulation of brassinosteroid biosynthetic process	GO_2000488	0	1	0	0	0
positive regulation of auxin metabolic process	GO_0090355	0	1	0	0	0
positive regulation of auxin biosynthetic process	GO_0010601	0	1	0	0	0
positive regulation of aldosterone metabolic process	GO_0032346	0	1	0	0	0
positive regulation of aldosterone biosynthetic process	GO_0032349	0	1	0	0	0
pheromone metabolic process	GO_0042810	0	1	0	0	0
pheromone catabolic process	GO_0042812	0	1	0	0	0
pheromone biosynthetic process	GO_0042811	0	1	0	0	0
nerve growth factor processing	GO_0032455	0	1	0	0	0
negative regulation of testosterone biosynthetic process	GO_2000225	0	1	0	0	0
negative regulation of retinoic acid biosynthetic process	GO_1900053	0	1	0	0	0
negative regulation of progesterone biosynthetic process	GO_2000183	0	1	0	0	0
negative regulation of progesterone biosynthesis involved in luteolysis	GO_0061363	0	1	0	0	0
negative regulation of indoleacetic acid biosynthetic process via tryptophan	GO_1901997	0	1	0	0	0
negative regulation of glucocorticoid metabolic process	GO_0031944	0	1	0	0	0
negative regulation of glucocorticoid catabolic process	GO_0031950	0	1	0	0	0
negative regulation of glucocorticoid biosynthetic process	GO_0031947	0	1	0	0	0
negative regulation of ecdysteroid metabolic process	GO_0045965	0	1	0	0	0
negative regulation of ecdysteroid biosynthetic process	GO_0045997	0	1	0	0	0
negative regulation of cortisol biosynthetic process	GO_2000065	0	1	0	0	0
negative regulation of brassinosteroid biosynthetic process	GO_0010423	0	1	0	0	0
negative regulation of auxin metabolic process	GO_0090356	0	1	0	0	0
negative regulation of androgen biosynthetic process	GO_2000180	0	1	0	0	0
negative regulation of aldosterone metabolic process	GO_0032345	0	1	0	0	0
negative regulation of aldosterone biosynthetic process	GO_0032348	0	1	0	0	0
mineralocorticoid metabolic process	GO_0008212	0	1	0	0	0
mineralocorticoid catabolic process	GO_0006712	0	1	0	0	0
mineralocorticoid biosynthetic process	GO_0006705	0	1	0	0	0
melatonin metabolic process	GO_0030186	0	1	0	0	0
melatonin catabolic process	GO_0042442	0	1	0	0	0
melatonin biosynthetic process	GO_0030187	0	1	0	0	0
isopentenyl adenine metabolic process	GO_0034264	0	1	0	0	0
isopentenyl adenine catabolic process	GO_0034266	0	1	0	0	0
isopentenyl adenine biosynthetic process	GO_0034265	0	1	0	0	0
islet amyloid polypeptide processing	GO_0034231	0	1	0	0	0
insulin processing	GO_0030070	0	1	0	0	0
indolebutyric acid metabolic process	GO_0080024	0	1	0	0	0
indoleacetic acid metabolic process	GO_0009683	0	1	0	0	0
indoleacetic acid ester conjugate biosynthetic process	GO_0033476	0	1	0	0	0
indoleacetic acid conjugate metabolic process	GO_0033473	0	1	0	0	0
indoleacetic acid conjugate biosynthetic process	GO_0033474	0	1	0	0	0
indoleacetic acid catabolic process	GO_0042437	0	1	0	0	0
indoleacetic acid biosynthetic process via tryptophan	GO_0009848	0	1	0	0	0
indoleacetic acid biosynthetic process	GO_0009684	0	1	0	0	0
indoleacetic acid amide conjugate biosynthetic process	GO_0033475	0	1	0	0	0
estrogen metabolic process	GO_0008210	0	1	0	0	0
estrogen catabolic process	GO_0006711	0	1	0	0	0
estrogen biosynthetic process	GO_0006703	0	1	0	0	0
enkephalin processing	GO_0034230	0	1	0	0	0
endothelin maturation	GO_0034959	0	1	0	0	0
ecdysteroid metabolic process	GO_0045455	0	1	0	0	0
ecdysteroid catabolic process	GO_0046344	0	1	0	0	0
ecdysteroid biosynthetic process	GO_0045456	0	1	0	0	0
ecdysone metabolic process	GO_0008205	0	1	0	0	0
ecdysone catabolic process	GO_0006708	0	1	0	0	0
ecdysone biosynthetic process	GO_0006697	0	1	0	0	0
discadenine metabolic process	GO_0034267	0	1	0	0	0
discadenine catabolic process	GO_0034269	0	1	0	0	0
discadenine biosynthetic process	GO_0034268	0	1	0	0	0
cytokinin metabolic process	GO_0009690	0	1	0	0	0
cytokinin catabolic process	GO_0009823	0	1	0	0	0
cytokinin biosynthetic process	GO_0009691	0	1	0	0	0
cis-zeatin metabolic process	GO_0033399	0	1	0	0	0
cis-zeatin biosynthetic process	GO_0033465	0	1	0	0	0
calcitonin catabolic process	GO_0010816	0	1	0	0	0
brassinosteroid metabolic process	GO_0016131	0	1	0	0	0
brassinosteroid catabolic process	GO_0016133	0	1	0	0	0
brassinosteroid biosynthetic process	GO_0016132	0	1	0	0	0
auxin metabolic process	GO_0009850	0	1	0	0	0
auxin conjugate metabolic process	GO_0010249	0	1	0	0	0
auxin catabolic process	GO_0009852	0	1	0	0	0
auxin biosynthetic process	GO_0009851	0	1	0	0	0
angiotensin maturation	GO_0002003	0	1	0	0	0
all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity	GO_0047376	0	1	0	0	0
all-trans-retinyl-palmitate hydrolase, 11-cis retinol forming activity	GO_0052884	0	1	0	0	0
all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity	GO_0052885	0	1	0	0	0
all-trans-retinol 13,14-reductase activity	GO_0051786	0	1	0	0	0
NADP-retinol dehydrogenase activity	GO_0052650	0	1	0	0	0
9-cis-retinoic acid metabolic process	GO_0042905	0	1	0	0	0
9-cis-retinoic acid biosynthetic process	GO_0042904	0	1	0	0	0
11-cis-retinyl-palmitate hydrolase activity	GO_0047520	0	1	0	0	0
